@RELATION svm_STU_model
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE class {Gyungmin_wav,Jukook,HH,SH}

@DATA
0.051509,0.012384,2.799918,0.149010,0.218243,0.259932,0.009329,0.074909,-27.941236,3.280627,0.427862,-0.021863,-0.437993,-0.399526,-0.553218,-0.236953,-0.285824,-0.181874,0.039272,0.160536,-0.007054,0.018234,0.002073,0.018872,0.022158,0.035815,0.034544,0.031664,0.000628,0.019922,0.023606,0.014373,0.004690,0.020250,0.063610,0.022589,0.341443,0.059196,0.029444,0.389803,0.004272,0.110807,1.939579,0.482141,0.349869,0.345372,0.222893,0.252569,0.274523,0.156322,0.164978,0.194817,0.162949,0.160037,0.141372,0.014260,0.001805,0.016022,0.025629,0.029403,0.026355,0.026014,0.001333,0.014052,0.017534,0.010611,0.004542,0.008041,240.000000,0.205882,HH
0.048589,0.013341,2.864597,0.167282,0.230794,0.276846,0.009723,0.080675,-28.554235,3.313924,0.263164,0.078178,-0.323876,-0.396124,-0.543105,-0.246726,-0.237533,-0.146988,0.013383,0.209816,0.040023,0.016744,0.001570,0.018347,0.022452,0.041637,0.033797,0.030252,0.000583,0.026618,0.018251,0.017792,0.004546,0.022105,0.052547,0.022774,0.256099,0.084520,0.033318,0.484621,0.006763,0.144141,1.885137,0.534043,0.348200,0.324609,0.278119,0.268930,0.240270,0.163289,0.199291,0.190079,0.188943,0.215908,0.154361,0.012590,0.001194,0.015089,0.029406,0.031525,0.031315,0.018668,0.000663,0.023223,0.017435,0.013521,0.004636,0.008562,200.000000,0.217391,HH
0.053755,0.011100,2.884558,0.164314,0.225572,0.280661,0.010903,0.091500,-28.898386,3.469081,0.354762,-0.005854,-0.436895,-0.298106,-0.593715,-0.201157,-0.203597,-0.213710,0.101425,0.211926,0.018806,0.016438,0.002531,0.017833,0.018377,0.038480,0.030754,0.027338,0.000331,0.027740,0.024486,0.013191,0.003388,0.021366,0.049928,0.020881,0.262372,0.083911,0.039781,0.425341,0.006344,0.129319,2.028050,0.624709,0.370910,0.336174,0.177456,0.343682,0.277961,0.180492,0.170726,0.171674,0.211254,0.188778,0.164989,0.015220,0.002432,0.012910,0.022423,0.032575,0.028404,0.023777,0.000488,0.027530,0.016420,0.011717,0.004205,0.008908,120.000000,0.241379,HH
0.052876,0.008157,2.865651,0.171423,0.231803,0.287631,0.009788,0.070957,-29.150180,3.363169,0.366966,0.092904,-0.338544,-0.410322,-0.465257,-0.227671,-0.266938,-0.154597,0.024743,0.175104,0.020761,0.027417,0.001717,0.021929,0.017965,0.031116,0.038155,0.029885,0.000369,0.023467,0.015485,0.016007,0.004416,0.020724,0.056092,0.015851,0.308442,0.086658,0.031047,0.515169,0.004663,0.143117,1.305249,0.420731,0.330027,0.290740,0.237982,0.238906,0.254101,0.180565,0.210195,0.190340,0.153052,0.149603,0.135234,0.026097,0.001774,0.018268,0.014750,0.024759,0.030517,0.020679,0.000361,0.022984,0.011109,0.011617,0.004497,0.008572,150.000000,0.150943,HH
0.055362,0.016163,2.797824,0.164152,0.219813,0.246202,0.010302,0.076089,-28.078610,3.156319,0.220622,0.263877,-0.459514,-0.308617,-0.520709,-0.345548,-0.165330,-0.192585,0.009004,0.170231,0.040365,0.016504,0.001201,0.019744,0.020492,0.041761,0.030811,0.027907,0.000412,0.029841,0.015630,0.016478,0.004624,0.022129,0.078649,0.029781,0.507869,0.105403,0.031899,0.492090,0.005017,0.181929,1.733175,0.412617,0.329315,0.353738,0.294269,0.352822,0.314143,0.159853,0.221091,0.251480,0.200373,0.191313,0.169044,0.012255,0.001001,0.015614,0.028983,0.034999,0.028512,0.029584,0.000356,0.028274,0.012182,0.012545,0.004385,0.009645,85.714286,0.193548,HH
0.065358,0.008448,2.999471,0.185627,0.240522,0.362559,0.006279,0.092151,-29.728120,2.924870,0.360789,0.212146,0.028984,-0.340288,-0.532873,-0.238873,-0.240770,-0.174832,0.055386,0.219528,-0.072174,0.031632,0.002019,0.025722,0.016901,0.031753,0.026200,0.027711,0.000684,0.021958,0.022643,0.015239,0.003389,0.018255,0.059815,0.015958,0.210927,0.058928,0.023337,0.464111,0.002218,0.131616,1.953531,0.512899,0.280996,0.221292,0.214362,0.203598,0.283476,0.196402,0.134899,0.143516,0.127459,0.141858,0.153290,0.014899,0.001831,0.019210,0.014129,0.019344,0.019281,0.021556,0.000964,0.016752,0.008315,0.009075,0.004236,0.006971,240.000000,0.189189,HH
0.068484,0.005223,2.952904,0.189706,0.230279,0.426382,0.008096,0.135454,-29.544319,2.842632,0.444000,0.016230,-0.160308,-0.409394,-0.542795,-0.157685,-0.259996,-0.154102,0.005287,0.284258,-0.051164,0.018514,0.001974,0.015853,0.020423,0.031930,0.049155,0.023395,0.000401,0.031232,0.016668,0.013554,0.002977,0.022046,0.084727,0.008511,0.295283,0.108983,0.042945,0.642956,0.004325,0.245510,2.259131,0.772196,0.387648,0.257827,0.320354,0.295087,0.267093,0.198823,0.227125,0.253943,0.212224,0.249798,0.230269,0.015770,0.001818,0.015025,0.021518,0.021754,0.044471,0.017900,0.000316,0.028192,0.012685,0.009439,0.002513,0.010104,300.000000,0.205882,HH
0.063287,0.016967,2.807555,0.185256,0.223300,0.367595,0.011603,0.143489,-28.310926,3.140326,0.319487,-0.007613,-0.189894,-0.461206,-0.489577,-0.228106,-0.236994,-0.210783,0.005349,0.233519,-0.017988,0.016227,0.006639,0.018716,0.020336,0.030002,0.035966,0.024042,0.000374,0.030318,0.017574,0.012878,0.005156,0.021511,0.048837,0.034298,0.532077,0.089029,0.041103,0.429809,0.006925,0.161953,2.833639,0.711472,0.482359,0.296261,0.380981,0.278367,0.384889,0.166942,0.199889,0.217226,0.178275,0.202580,0.201872,0.020150,0.011738,0.016896,0.028179,0.024669,0.043024,0.019179,0.000642,0.025463,0.017662,0.010610,0.010150,0.010904,300.000000,0.194444,HH
0.061922,0.021359,2.925439,0.172401,0.230696,0.329489,0.011695,0.100388,-28.203265,3.224841,0.326503,-0.009558,-0.214397,-0.472151,-0.614203,-0.203679,-0.202168,-0.221258,-0.009614,0.208413,-0.013040,0.017671,0.008884,0.025614,0.016785,0.034444,0.036308,0.023902,0.000357,0.023046,0.019311,0.014355,0.003831,0.021975,0.069158,0.047574,0.228388,0.076172,0.026995,0.440848,0.006807,0.142967,3.030135,0.770142,0.468613,0.279632,0.330803,0.247526,0.343521,0.183925,0.191739,0.201728,0.185497,0.177279,0.269112,0.018195,0.015768,0.022888,0.018888,0.029501,0.035495,0.021746,0.000354,0.023022,0.015511,0.011435,0.004852,0.010330,300.000000,0.236842,HH
0.057954,0.018307,2.816709,0.172774,0.224835,0.331150,0.010292,0.116610,-28.397359,3.273822,0.399472,-0.000606,-0.164651,-0.425876,-0.487395,-0.218363,-0.235652,-0.198457,-0.012358,0.268518,-0.026265,0.022109,0.002893,0.022632,0.015630,0.032047,0.045160,0.027074,0.000434,0.030236,0.016151,0.012669,0.003140,0.021668,0.072829,0.033569,0.398359,0.109592,0.037514,0.584083,0.006970,0.229034,2.325016,0.691222,0.401325,0.336954,0.419927,0.249203,0.243987,0.150316,0.147946,0.192248,0.156816,0.166193,0.206805,0.017535,0.004218,0.020140,0.013056,0.024896,0.045626,0.019102,0.000467,0.024357,0.013501,0.008631,0.002799,0.010584,240.000000,0.151515,HH
0.064950,0.008758,2.848887,0.152711,0.207240,0.412537,0.009385,0.094419,-28.096259,2.806190,0.206185,-0.044808,-0.322062,-0.466846,-0.467188,-0.224445,-0.148576,-0.140824,0.034765,0.162248,-0.030646,0.014498,0.004629,0.017225,0.011942,0.024910,0.024847,0.023266,0.001762,0.026558,0.020358,0.024405,0.008510,0.018373,0.080020,0.013588,0.442153,0.081476,0.037557,0.636445,0.005476,0.174182,2.681822,0.924202,0.817900,0.598067,0.382806,0.356416,0.274548,0.274026,0.202020,0.153074,0.254496,0.237155,0.162034,0.011366,0.007138,0.014310,0.009602,0.024355,0.018836,0.020087,0.004202,0.028712,0.013829,0.021382,0.011914,0.007551,133.333333,0.250000,SH
0.084314,0.008993,2.980943,0.197291,0.226625,0.539142,0.006826,0.164312,-28.093344,2.380128,0.237428,0.128933,-0.238420,-0.338770,-0.426837,-0.181147,-0.169331,-0.089732,0.030018,0.096347,-0.033809,0.034720,0.004261,0.020711,0.011904,0.024114,0.021209,0.018417,0.001441,0.016902,0.015037,0.016621,0.011947,0.018398,0.078732,0.012587,0.297793,0.100015,0.051694,0.560758,0.004481,0.235458,2.335199,0.612924,0.806994,0.362488,0.370073,0.387881,0.274689,0.170701,0.196359,0.173128,0.160873,0.206934,0.216733,0.038770,0.005213,0.014659,0.010961,0.019774,0.021288,0.011108,0.002187,0.016156,0.010405,0.015024,0.016935,0.009466,133.333333,0.200000,SH
0.073639,0.001870,2.814090,0.196945,0.223124,0.331944,0.008670,0.125499,-31.074987,2.558850,0.410124,0.160701,-0.266746,-0.354594,-0.397917,-0.187548,-0.263545,-0.124759,-0.048154,0.216322,-0.011143,0.021832,0.002809,0.020880,0.014917,0.028312,0.035093,0.025823,0.000893,0.016974,0.017698,0.019621,0.004421,0.019272,0.075720,0.004178,0.478624,0.120015,0.034129,0.378749,0.004055,0.219966,2.024971,0.490434,0.578855,0.495884,0.301970,0.243539,0.232574,0.207943,0.173239,0.241118,0.207849,0.171241,0.136740,0.019939,0.002676,0.018655,0.012484,0.021254,0.033294,0.020376,0.001215,0.016537,0.014711,0.019727,0.006182,0.007888,150.000000,0.162791,SH
0.065737,0.007251,2.960905,0.194978,0.246043,0.391503,0.007771,0.138324,-29.465970,3.107290,0.246000,0.024188,-0.085141,-0.426215,-0.283881,-0.229339,-0.111430,-0.134459,-0.001845,0.143275,0.008203,0.023498,0.003368,0.020947,0.015628,0.030117,0.029946,0.026562,0.000595,0.024359,0.017782,0.022701,0.005672,0.020220,0.044452,0.013994,0.247890,0.074135,0.034238,0.385542,0.004266,0.177918,2.065344,0.458388,0.531821,0.425787,0.308412,0.289705,0.178585,0.196089,0.194165,0.177536,0.184812,0.184023,0.173332,0.023311,0.003592,0.021260,0.017481,0.022760,0.027052,0.018009,0.000671,0.020322,0.013172,0.022940,0.006023,0.007629,150.000000,0.125000,SH
0.051792,0.009809,2.949059,0.175762,0.237570,0.262689,0.007691,0.085678,-29.306525,3.320884,0.261959,0.096213,-0.221582,-0.425233,-0.343300,-0.252859,-0.169314,-0.125772,-0.090509,0.175927,-0.046159,0.044818,0.002643,0.030179,0.012923,0.031305,0.025557,0.025394,0.001260,0.029149,0.015223,0.015842,0.006912,0.022680,0.021722,0.018224,0.190757,0.055183,0.031776,0.217163,0.003505,0.093911,2.002735,0.434765,0.488792,0.344697,0.227836,0.321822,0.209845,0.154338,0.144949,0.112750,0.135851,0.209787,0.165121,0.042264,0.001433,0.019048,0.009919,0.014706,0.025552,0.018247,0.002508,0.020986,0.008512,0.008275,0.007001,0.009658,400.000000,0.212766,SH
0.044680,0.026680,2.874288,0.159960,0.224047,0.250765,0.013007,0.084800,-27.521207,3.459441,0.458536,0.060855,-0.280610,-0.399513,-0.386098,-0.194314,-0.251400,-0.168782,-0.117680,0.040986,-0.165530,0.040320,0.002367,0.062191,0.026835,0.023824,0.016317,0.022016,0.000717,0.021106,0.016892,0.013011,0.004710,0.027524,0.052787,0.039188,0.348766,0.091741,0.033177,0.485267,0.008607,0.187097,2.504860,0.637326,0.527221,0.321119,0.410084,0.224918,0.144275,0.229019,0.217960,0.196981,0.191891,0.260389,0.219659,0.042902,0.001780,0.054071,0.031893,0.025281,0.014554,0.019240,0.001593,0.019555,0.013511,0.009452,0.005286,0.014803,92.307692,0.150000,SH
0.046310,0.020669,2.936697,0.168089,0.238449,0.249324,0.009920,0.086948,-28.699549,3.423265,0.554675,0.062003,-0.220886,-0.397088,-0.398031,-0.120177,-0.253616,-0.146522,-0.122779,0.028867,-0.177175,0.055650,0.001787,0.042418,0.029924,0.019328,0.029009,0.018430,0.000406,0.016442,0.021023,0.009752,0.006868,0.024853,0.042890,0.040061,0.224909,0.070729,0.027225,0.422052,0.005454,0.162333,1.822268,0.410805,0.514602,0.336886,0.271699,0.196900,0.139379,0.172409,0.145423,0.122877,0.117411,0.163318,0.147334,0.030588,0.001009,0.026282,0.013474,0.011540,0.018217,0.012116,0.000546,0.016876,0.009604,0.006400,0.008035,0.008694,400.000000,0.142857,SH
0.035266,0.020622,2.908947,0.139372,0.219159,0.157164,0.012786,0.052856,-28.897035,3.556455,0.398404,0.049456,-0.389226,-0.412555,-0.389733,-0.174865,-0.236550,-0.135643,-0.116006,0.121053,-0.122976,0.042811,0.002653,0.034175,0.018022,0.025616,0.032718,0.018790,0.000534,0.028164,0.016964,0.017352,0.008749,0.025774,0.036140,0.038968,0.267241,0.070199,0.038885,0.320337,0.008105,0.111008,2.333887,0.533525,0.512252,0.374342,0.401779,0.266144,0.263376,0.211137,0.168865,0.204843,0.185581,0.230768,0.194581,0.038811,0.002332,0.034320,0.017468,0.020483,0.035581,0.014019,0.000710,0.022610,0.014968,0.012687,0.013405,0.012779,240.000000,0.125000,SH
0.054247,0.013965,2.873604,0.179806,0.236620,0.303707,0.014901,0.081892,-29.556587,3.294757,0.511323,0.122100,-0.247787,-0.380269,-0.256352,-0.175160,-0.216397,-0.200240,-0.054901,0.158516,-0.080658,0.036966,0.001826,0.041504,0.019165,0.034006,0.025335,0.025679,0.000393,0.015758,0.012267,0.015592,0.007821,0.025832,0.052257,0.016379,0.393169,0.082423,0.025554,0.484049,0.013147,0.166579,1.946886,0.558169,0.437404,0.361736,0.330786,0.349566,0.180685,0.276192,0.218968,0.230901,0.165082,0.210235,0.181179,0.035046,0.001153,0.035981,0.022943,0.022562,0.028033,0.020544,0.000373,0.019021,0.007954,0.011005,0.014119,0.009483,92.307692,0.170213,SH
0.042998,0.017692,2.973177,0.154080,0.226091,0.251815,0.008863,0.053872,-29.427348,3.150166,0.585565,0.046930,-0.147502,-0.342974,-0.316953,-0.141759,-0.184855,-0.070198,-0.036869,0.126152,-0.083226,0.039363,0.002464,0.038960,0.020243,0.028823,0.018331,0.028193,0.000410,0.015287,0.024621,0.018270,0.005200,0.023658,0.019225,0.023935,0.207467,0.038133,0.024833,0.238172,0.004665,0.070342,1.824471,0.420299,0.466283,0.371851,0.304953,0.195783,0.210033,0.232512,0.190140,0.157196,0.183820,0.175096,0.161485,0.040800,0.002527,0.033979,0.014838,0.019661,0.019826,0.019373,0.000309,0.012422,0.013432,0.012587,0.004605,0.009665,240.000000,0.166667,SH
0.061116,0.009339,3.067550,0.173640,0.230216,0.358677,0.007076,0.072807,-30.721905,2.680083,0.609586,-0.059700,-0.082938,-0.272227,-0.364849,-0.122948,-0.295713,-0.134878,-0.058004,0.219677,-0.014239,0.023649,0.006222,0.034827,0.019601,0.033356,0.021618,0.019727,0.003739,0.024783,0.019518,0.019104,0.002606,0.021248,0.059850,0.020571,0.189102,0.058912,0.036104,0.450131,0.003434,0.123507,2.660706,0.688632,0.537056,0.382557,0.309396,0.239712,0.189684,0.179050,0.153370,0.121467,0.142298,0.282585,0.156724,0.019327,0.012932,0.033850,0.014407,0.024562,0.020025,0.012577,0.010206,0.012225,0.014951,0.016208,0.001705,0.007213,150.000000,0.162162,SH
0.041228,0.006783,2.964743,0.159764,0.228737,0.222116,0.009277,0.054976,-30.599548,3.240437,0.567031,-0.104150,-0.337989,-0.401535,-0.424758,-0.194563,-0.237600,-0.127981,0.004638,0.053611,-0.130387,0.047367,0.003551,0.026514,0.010684,0.021957,0.029438,0.041679,0.004361,0.018457,0.019171,0.014993,0.008389,0.024102,0.027001,0.011729,0.214780,0.060728,0.028520,0.316283,0.003577,0.112912,1.918894,0.506635,0.295926,0.252954,0.295774,0.251502,0.195357,0.162758,0.144251,0.134288,0.105508,0.208570,0.163960,0.024059,0.001526,0.020389,0.008772,0.012537,0.017301,0.008400,0.012341,0.016858,0.016863,0.010780,0.010219,0.006133,150.000000,0.146341,SH
0.036277,0.008422,2.943891,0.142281,0.216786,0.207432,0.012592,0.052904,-29.680916,3.290732,0.493916,-0.031388,-0.350674,-0.354347,-0.383769,-0.143620,-0.095306,-0.069245,0.056126,0.120410,-0.006823,0.026831,0.002869,0.021149,0.016108,0.033622,0.034984,0.026425,0.003419,0.023662,0.017319,0.015877,0.008443,0.022733,0.021477,0.014223,0.322435,0.054547,0.035206,0.271849,0.007592,0.093100,1.916010,0.614355,0.465338,0.277306,0.237931,0.234244,0.197066,0.233634,0.158610,0.170952,0.161613,0.192468,0.166669,0.027367,0.002497,0.014715,0.011239,0.022031,0.035485,0.012183,0.009710,0.017859,0.015140,0.009606,0.014494,0.009147,150.000000,0.108108,SH
0.039164,0.010544,2.910381,0.153362,0.228202,0.194520,0.009822,0.043769,-30.312908,3.410261,0.444359,-0.040829,-0.260601,-0.327826,-0.349904,-0.211414,-0.232959,-0.159652,-0.054077,0.063010,-0.073477,0.033041,0.004836,0.028201,0.023479,0.031044,0.025161,0.030016,0.000654,0.022232,0.022709,0.018278,0.003055,0.021444,0.024349,0.015557,0.222042,0.053715,0.029457,0.250714,0.003529,0.068374,1.488175,0.434332,0.425939,0.343382,0.288822,0.203499,0.191728,0.164753,0.171174,0.193262,0.197549,0.232820,0.180759,0.028644,0.006133,0.022718,0.021422,0.020399,0.019842,0.014637,0.000926,0.016612,0.021183,0.009955,0.003724,0.006894,150.000000,0.162791,SH
0.041720,0.007270,2.894982,0.158890,0.228875,0.234720,0.010218,0.064701,-30.614488,3.405560,0.543419,0.001560,-0.277014,-0.366692,-0.455348,-0.169395,-0.155395,-0.090801,-0.028128,0.093955,-0.037538,0.028151,0.002089,0.040873,0.019158,0.034226,0.026174,0.020630,0.000946,0.020781,0.019293,0.019632,0.005335,0.023703,0.033716,0.012575,0.193059,0.073180,0.036438,0.356258,0.005495,0.126391,1.619650,0.517332,0.372384,0.312515,0.207562,0.223909,0.215867,0.155153,0.187228,0.168127,0.194722,0.252295,0.233612,0.029976,0.002379,0.030191,0.016203,0.021855,0.028178,0.011847,0.001392,0.017818,0.017049,0.019469,0.006649,0.008060,171.428571,0.128205,SH
0.069729,0.005865,2.892641,0.165281,0.218765,0.288357,0.011016,0.089062,-30.173956,3.595560,0.281826,0.117152,-0.225319,-0.586526,-0.386548,-0.263133,-0.169162,-0.190254,0.018706,0.085150,-0.081253,0.029925,0.002939,0.028101,0.018657,0.030446,0.025909,0.020389,0.004502,0.026299,0.019293,0.015825,0.004037,0.020833,0.088469,0.013590,0.248262,0.080700,0.039983,0.469089,0.006445,0.145624,2.813428,0.623700,0.783143,0.439998,0.456065,0.268008,0.188569,0.210607,0.180860,0.209760,0.154274,0.264814,0.207363,0.028105,0.003346,0.020462,0.020713,0.024046,0.026446,0.015178,0.015700,0.025012,0.019776,0.012425,0.003428,0.007054,133.333333,0.148148,SH
0.069223,0.005803,2.820201,0.186977,0.234429,0.316845,0.011402,0.128282,-31.877713,3.554886,0.253474,0.021558,-0.298067,-0.627303,-0.370481,-0.337622,-0.284362,-0.227114,0.025796,0.187427,-0.077352,0.021787,0.001529,0.020737,0.021221,0.023367,0.027871,0.037376,0.000953,0.023913,0.013242,0.018546,0.003439,0.018947,0.058505,0.014244,0.330578,0.090132,0.041218,0.411577,0.004557,0.172496,2.107166,0.530746,0.662817,0.389188,0.354242,0.258548,0.238322,0.169836,0.203463,0.163541,0.231841,0.258173,0.165024,0.020432,0.001658,0.015136,0.015424,0.013265,0.018086,0.024527,0.002044,0.015566,0.010826,0.013623,0.002452,0.007351,400.000000,0.120000,SH
0.059906,0.006788,2.855098,0.157750,0.209585,0.299272,0.009474,0.108560,-29.740673,3.261715,0.036786,0.234139,-0.510560,-0.426769,-0.386104,-0.250193,-0.179354,-0.090383,0.010262,0.024290,-0.031901,0.033658,0.003347,0.020642,0.013905,0.024666,0.032511,0.028106,0.001435,0.029373,0.014737,0.012825,0.007439,0.018941,0.056090,0.013879,0.373610,0.067950,0.026950,0.350102,0.005466,0.122103,1.818387,0.431555,0.541555,0.457101,0.500485,0.178384,0.243178,0.142587,0.182434,0.158343,0.163840,0.231436,0.161262,0.026717,0.001934,0.017890,0.013487,0.020067,0.021093,0.015719,0.001383,0.025329,0.008847,0.006487,0.007099,0.007047,171.428571,0.139535,SH
0.054356,0.006540,2.957259,0.169797,0.239296,0.229021,0.010106,0.062375,-30.747375,3.455023,0.410103,0.093085,-0.310093,-0.402617,-0.354318,-0.271832,-0.107370,-0.155341,-0.026740,0.169495,-0.024257,0.035375,0.001760,0.030094,0.021818,0.024096,0.023958,0.022875,0.001625,0.030882,0.017367,0.018722,0.004262,0.021179,0.045778,0.011791,0.257770,0.051728,0.023408,0.343613,0.004674,0.106696,1.597008,0.473930,0.401741,0.243797,0.265703,0.202822,0.149319,0.143973,0.127597,0.159014,0.161511,0.177371,0.178190,0.018546,0.001481,0.021113,0.019718,0.014654,0.022390,0.014534,0.003512,0.022822,0.010034,0.013890,0.004336,0.005962,171.428571,0.153846,SH
0.056180,0.006713,2.910268,0.166215,0.229335,0.269873,0.009908,0.086892,-30.339894,3.389288,0.338515,0.125480,-0.194001,-0.421391,-0.398869,-0.149958,-0.182345,-0.139397,-0.001694,0.183993,-0.025967,0.031336,0.002261,0.030384,0.015383,0.030984,0.023299,0.033442,0.000715,0.026004,0.016394,0.014385,0.006274,0.020985,0.056302,0.013351,0.249978,0.080650,0.030547,0.390450,0.005434,0.147196,2.017174,0.655074,0.503091,0.329558,0.361334,0.246630,0.153410,0.203730,0.157926,0.183525,0.195765,0.215531,0.155834,0.027852,0.002307,0.028535,0.014806,0.019469,0.024198,0.019736,0.001124,0.022618,0.011784,0.009622,0.007609,0.007204,200.000000,0.177778,SH
0.037593,0.017445,2.954019,0.150405,0.222094,0.177155,0.010999,0.052636,-29.764299,3.495035,0.573388,0.001178,-0.196176,-0.352608,-0.393096,-0.218413,-0.198002,-0.143897,-0.095555,0.072105,-0.106711,0.050517,0.003203,0.040789,0.018506,0.035148,0.024442,0.024731,0.000332,0.020045,0.017678,0.016303,0.003609,0.027577,0.032411,0.018957,0.199456,0.068035,0.033833,0.247369,0.007755,0.111941,1.579548,0.467671,0.230191,0.326762,0.279403,0.230312,0.164448,0.179961,0.180559,0.159090,0.178709,0.213949,0.157288,0.042498,0.005539,0.032461,0.019392,0.025455,0.018830,0.017075,0.000312,0.020491,0.013318,0.010390,0.005248,0.008469,171.428571,0.162791,SH
0.060619,0.022708,2.941882,0.159022,0.217359,0.298114,0.010261,0.066002,-28.738300,3.439998,0.642425,-0.179537,-0.260156,-0.275946,-0.351608,-0.211345,-0.244892,-0.134758,-0.017995,0.072173,-0.075544,0.045813,0.002402,0.035148,0.017387,0.025456,0.024097,0.022656,0.001396,0.021099,0.018661,0.020279,0.006009,0.025988,0.072356,0.032489,0.315880,0.074059,0.043311,0.468614,0.007272,0.112945,3.396754,0.493900,0.445256,0.545043,0.287783,0.280792,0.173666,0.177602,0.175585,0.262034,0.166041,0.274979,0.185475,0.052353,0.002961,0.036258,0.019552,0.024656,0.028579,0.019003,0.003573,0.020567,0.018032,0.019264,0.010374,0.012261,240.000000,0.166667,SH
0.051868,0.019526,2.998203,0.155380,0.218512,0.228439,0.010139,0.066727,-29.278084,3.402122,0.563682,-0.121908,-0.277175,-0.344742,-0.389265,-0.254303,-0.250127,-0.153021,-0.070242,0.079684,-0.105559,0.026904,0.002753,0.044047,0.023321,0.032795,0.025732,0.024861,0.000881,0.024186,0.013747,0.019405,0.005641,0.024266,0.051965,0.036333,0.198274,0.063515,0.030356,0.259118,0.006192,0.087773,2.184104,0.417951,0.304576,0.321329,0.300408,0.248901,0.156757,0.182939,0.175993,0.183787,0.186141,0.275092,0.214304,0.024031,0.004500,0.050856,0.030862,0.021140,0.020377,0.018158,0.001537,0.021726,0.009654,0.016792,0.006253,0.012134,300.000000,0.220000,SH
0.066599,0.014710,2.881991,0.192782,0.231772,0.415166,0.012867,0.138234,-29.335538,3.283178,0.505400,-0.228541,-0.240457,-0.415768,-0.382805,-0.282979,-0.278080,-0.203071,0.013684,0.109796,-0.074121,0.025426,0.003438,0.034500,0.020038,0.029670,0.024674,0.022353,0.000992,0.026500,0.018028,0.013617,0.004571,0.022983,0.074738,0.024799,0.391369,0.112838,0.034071,0.605564,0.011402,0.233715,1.910483,0.515570,0.341086,0.352612,0.296762,0.253622,0.180155,0.169546,0.210675,0.185176,0.201456,0.250338,0.194035,0.027399,0.005759,0.046548,0.024017,0.025216,0.021930,0.016459,0.001642,0.022604,0.016213,0.012419,0.005719,0.013696,200.000000,0.155556,SH
